station_id,date,element,value,mflag,qflag,sflag,obstime,unit
IN012190501,01-01-1901,PRCP,0,,,I,,mm
IN012190600,01-01-1901,PRCP,0,,,I,,mm
IN012190601,01-01-1901,PRCP,0,,,I,,mm
IN012190800,01-01-1901,PRCP,0,,,I,,mm
IN012190801,01-01-1901,PRCP,0,,,I,,mm
IN012200100,01-01-1901,PRCP,0,,,I,,mm
IN012200200,01-01-1901,PRCP,0,,,I,,mm
IN012200400,01-01-1901,PRCP,0,,,I,,mm
IN012200501,01-01-1901,PRCP,0,,,I,,mm
IN012200600,01-01-1901,PRCP,0,,,I,,mm
IN012200601,01-01-1901,PRCP,0,,,I,,mm
IN012200700,01-01-1901,PRCP,0,,,I,,mm
IN012200800,01-01-1901,PRCP,0,,,I,,mm
IN012200900,01-01-1901,PRCP,0,,,I,,mm
IN012201000,01-01-1901,PRCP,0,,,I,,mm
IN012201100,01-01-1901,PRCP,0,,,I,,mm
IN012201201,01-01-1901,PRCP,0,,,I,,mm
IN012210200,01-01-1901,PRCP,0,,,I,,mm
IN012210400,01-01-1901,PRCP,0,,,I,,mm
IN012210500,01-01-1901,PRCP,0,,,I,,mm
IN012210800,01-01-1901,PRCP,0,,,I,,mm
IN012211000,01-01-1901,PRCP,0,,,I,,mm
IN012220100,01-01-1901,PRCP,0,,,I,,mm
IN012220101,01-01-1901,PRCP,0,,,I,,mm
IN012220102,01-01-1901,PRCP,0,,,I,,mm
IN012220200,01-01-1901,PRCP,0,,,I,,mm
IN012220300,01-01-1901,PRCP,0,,,I,,mm
IN012220301,01-01-1901,PRCP,0,,,I,,mm
IN012220400,01-01-1901,PRCP,0,,,I,,mm
IN012220500,01-01-1901,PRCP,0,,,I,,mm
IN012220501,01-01-1901,PRCP,0,,,I,,mm
IN012220600,01-01-1901,PRCP,0,,,I,,mm
IN012220700,01-01-1901,PRCP,0,,,I,,mm
IN012220800,01-01-1901,PRCP,0,,,I,,mm
IN012221100,01-01-1901,PRCP,0,,,I,,mm
IN012221400,01-01-1901,PRCP,0,,,I,,mm
IN012230100,01-01-1901,PRCP,0,,,I,,mm
IN012230300,01-01-1901,PRCP,0,,,I,,mm
IN012230301,01-01-1901,PRCP,0,,,I,,mm
IN012230400,01-01-1901,PRCP,0,,,I,,mm
IN012230500,01-01-1901,PRCP,0,,,I,,mm
IN012231300,01-01-1901,PRCP,0,,,I,,mm
IN012240100,01-01-1901,PRCP,0,,,I,,mm
IN012240200,01-01-1901,PRCP,0,,,I,,mm
IN012240300,01-01-1901,PRCP,0,,,I,,mm
IN012240500,01-01-1901,PRCP,0,,,I,,mm
IN012240600,01-01-1901,PRCP,0,,,I,,mm
IN012240700,01-01-1901,PRCP,0,,,I,,mm
IN012240800,01-01-1901,PRCP,0,,,I,,mm
IN012240901,01-01-1901,PRCP,0,,,I,,mm
IN012241000,01-01-1901,PRCP,0,,,I,,mm
IN012241100,01-01-1901,PRCP,0,,,I,,mm
IN012250100,01-01-1901,PRCP,0,,,I,,mm
IN012250200,01-01-1901,PRCP,0,,,I,,mm
IN012250700,01-01-1901,PRCP,0,,,I,,mm
IN012250800,01-01-1901,PRCP,0,,,I,,mm
IN012251000,01-01-1901,PRCP,0,,,I,,mm
IN012251200,01-01-1901,PRCP,0,,,I,,mm
IN012251300,01-01-1901,PRCP,0,,,I,,mm
IN012251400,01-01-1901,PRCP,0,,,I,,mm
IN012260100,01-01-1901,PRCP,0,,,I,,mm
IN012260200,01-01-1901,PRCP,0,,,I,,mm
IN012260300,01-01-1901,PRCP,0,,,I,,mm
IN013010100,01-01-1901,PRCP,0,,,I,,mm
IN014010300,01-01-1901,PRCP,15,,,I,,mm
IN014020400,01-01-1901,PRCP,0,,,I,,mm
IN014020500,01-01-1901,PRCP,0,,,I,,mm
IN014020600,01-01-1901,PRCP,0,,,I,,mm
IN014029900,01-01-1901,PRCP,0,,,I,,mm
IN015010100,01-01-1901,PRCP,0,,,I,,mm
IN015010101,01-01-1901,PRCP,0,,,I,,mm
IN015010102,01-01-1901,PRCP,0,,,I,,mm
IN015010200,01-01-1901,PRCP,0,,,I,,mm
IN015010301,01-01-1901,PRCP,0,,,I,,mm
IN016040500,01-01-1901,PRCP,0,,,I,,mm
IN016040900,01-01-1901,PRCP,0,,,I,,mm
IN016041000,01-01-1901,PRCP,0,,,I,,mm
IN017010100,01-01-1901,PRCP,0,,,I,,mm
IN017010200,01-01-1901,PRCP,0,,,I,,mm
IN017010300,01-01-1901,PRCP,0,,,I,,mm
IN017010700,01-01-1901,PRCP,0,,,I,,mm
IN017011100,01-01-1901,PRCP,0,,,I,,mm
IN017030600,01-01-1901,PRCP,0,,,I,,mm
IN017030700,01-01-1901,PRCP,0,,,I,,mm
IN017030801,01-01-1901,PRCP,0,,,I,,mm
IN017040100,01-01-1901,PRCP,0,,,I,,mm
IN017040101,01-01-1901,PRCP,0,,,I,,mm
IN017040200,01-01-1901,PRCP,0,,,I,,mm
IN017040300,01-01-1901,PRCP,0,,,I,,mm
IN017040400,01-01-1901,PRCP,0,,,I,,mm
IN017040601,01-01-1901,PRCP,0,,,I,,mm
IN017041400,01-01-1901,PRCP,0,,,I,,mm
IN017042300,01-01-1901,PRCP,0,,,I,,mm
IN017042600,01-01-1901,PRCP,0,,,I,,mm
IN017050200,01-01-1901,PRCP,0,,,I,,mm
IN017050301,01-01-1901,PRCP,0,,,I,,mm
IN017050500,01-01-1901,PRCP,0,,,I,,mm
IN017051800,01-01-1901,PRCP,0,,,I,,mm
IN017051901,01-01-1901,PRCP,0,,,I,,mm
IN017052000,01-01-1901,PRCP,0,,,I,,mm
IN017060100,01-01-1901,PRCP,0,,,I,,mm
IN017060101,01-01-1901,PRCP,0,,,I,,mm
IN017060200,01-01-1901,PRCP,0,,,I,,mm
IN017060300,01-01-1901,PRCP,0,,,I,,mm
IN017060400,01-01-1901,PRCP,0,,,I,,mm
IN017060401,01-01-1901,PRCP,0,,,I,,mm
IN017060500,01-01-1901,PRCP,0,,,I,,mm
IN017060501,01-01-1901,PRCP,0,,,I,,mm
IN017060600,01-01-1901,PRCP,0,,,I,,mm
IN017060900,01-01-1901,PRCP,0,,,I,,mm
IN017080100,01-01-1901,PRCP,0,,,I,,mm
IN017090100,01-01-1901,PRCP,0,,,I,,mm
IN017090101,01-01-1901,PRCP,0,,,I,,mm
IN017090102,01-01-1901,PRCP,0,,,I,,mm
IN017090200,01-01-1901,PRCP,0,,,I,,mm
IN017090201,01-01-1901,PRCP,0,,,I,,mm
IN017090300,01-01-1901,PRCP,0,,,I,,mm
IN017090301,01-01-1901,PRCP,0,,,I,,mm
IN017090400,01-01-1901,PRCP,0,,,I,,mm
IN017090500,01-01-1901,PRCP,0,,,I,,mm
IN017100800,01-01-1901,PRCP,0,,,I,,mm
IN017110100,01-01-1901,PRCP,0,,,I,,mm
IN017110101,01-01-1901,PRCP,0,,,I,,mm
IN017110600,01-01-1901,PRCP,0,,,I,,mm
IN017110601,01-01-1901,PRCP,0,,,I,,mm
IN017110700,01-01-1901,PRCP,0,,,I,,mm
IN017110900,01-01-1901,PRCP,0,,,I,,mm
IN017120100,01-01-1901,PRCP,0,,,I,,mm
IN018030200,01-01-1901,PRCP,157,,,I,,mm
IN018030300,01-01-1901,PRCP,0,,,I,,mm
IN018030400,01-01-1901,PRCP,0,,,I,,mm
IN018030500,01-01-1901,PRCP,152,,,I,,mm
IN018030501,01-01-1901,PRCP,30,,,I,,mm
IN018030600,01-01-1901,PRCP,0,,,I,,mm
IN018030601,01-01-1901,PRCP,0,,,I,,mm
IN018031100,01-01-1901,PRCP,51,,,I,,mm
IN018031200,01-01-1901,PRCP,0,,,I,,mm
IN018041000,01-01-1901,PRCP,130,,,I,,mm
IN018041001,01-01-1901,PRCP,277,,,I,,mm
IN018041400,01-01-1901,PRCP,178,,,I,,mm
IN018050100,01-01-1901,PRCP,160,,,I,,mm
IN018050200,01-01-1901,PRCP,221,,,I,,mm
IN018050400,01-01-1901,PRCP,262,,,I,,mm
IN018060300,01-01-1901,PRCP,114,,,I,,mm
IN018060400,01-01-1901,PRCP,155,,,I,,mm
IN018060500,01-01-1901,PRCP,117,,,I,,mm
IN018060600,01-01-1901,PRCP,168,,,I,,mm
IN018080600,01-01-1901,PRCP,0,,,I,,mm
IN018080700,01-01-1901,PRCP,178,,,I,,mm
IN018081600,01-01-1901,PRCP,76,,,I,,mm
IN018082200,01-01-1901,PRCP,163,,,I,,mm
IN018090300,01-01-1901,PRCP,109,,,I,,mm
IN018090400,01-01-1901,PRCP,193,,,I,,mm
IN018091100,01-01-1901,PRCP,132,,,I,,mm
IN018091600,01-01-1901,PRCP,137,,,I,,mm
IN018101300,01-01-1901,PRCP,155,,,I,,mm
IN018109900,01-01-1901,PRCP,132,,,I,,mm
IN018109901,01-01-1901,PRCP,61,,,I,,mm
IN018120300,01-01-1901,PRCP,231,,,I,,mm
IN018120400,01-01-1901,PRCP,41,,,I,,mm
IN018140100,01-01-1901,PRCP,0,,,I,,mm
IN018140200,01-01-1901,PRCP,142,,,I,,mm
IN018140800,01-01-1901,PRCP,198,,,I,,mm
IN018141200,01-01-1901,PRCP,53,,,I,,mm
IN018141400,01-01-1901,PRCP,119,,,I,,mm
IN019010100,01-01-1901,PRCP,0,,,I,,mm
IN019010101,01-01-1901,PRCP,0,,,I,,mm
IN019010200,01-01-1901,PRCP,0,,,I,,mm
IN019010300,01-01-1901,PRCP,0,,,I,,mm
IN019010400,01-01-1901,PRCP,0,,,I,,mm
IN019010500,01-01-1901,PRCP,0,,,I,,mm
IN019010600,01-01-1901,PRCP,0,,,I,,mm
IN019010800,01-01-1901,PRCP,0,,,I,,mm
IN019010900,01-01-1901,PRCP,0,,,I,,mm
IN019020800,01-01-1901,PRCP,64,,,I,,mm
IN019020900,01-01-1901,PRCP,71,,,I,,mm
IN019021000,01-01-1901,PRCP,79,,,I,,mm
IN019021100,01-01-1901,PRCP,79,,,I,,mm
IN019021200,01-01-1901,PRCP,89,,,I,,mm
IN019021201,01-01-1901,PRCP,69,,,I,,mm
IN019021202,01-01-1901,PRCP,104,,,I,,mm
IN019021300,01-01-1901,PRCP,0,,,I,,mm
IN019030100,01-01-1901,PRCP,0,,,I,,mm
IN019031200,01-01-1901,PRCP,0,,,I,,mm
IN019040200,01-01-1901,PRCP,0,,,I,,mm
IN019040300,01-01-1901,PRCP,0,,,I,,mm
IN019040301,01-01-1901,PRCP,0,,,I,,mm
IN019040400,01-01-1901,PRCP,0,,,I,,mm
IN019040401,01-01-1901,PRCP,0,,,I,,mm
IN019040402,01-01-1901,PRCP,0,,,I,,mm
IN019040700,01-01-1901,PRCP,0,,,I,,mm
IN019050200,01-01-1901,PRCP,51,,,I,,mm
IN019050300,01-01-1901,PRCP,0,,,I,,mm
IN019050400,01-01-1901,PRCP,0,,,I,,mm
IN019050500,01-01-1901,PRCP,0,,,I,,mm
IN019051000,01-01-1901,PRCP,0,,,I,,mm
IN019051100,01-01-1901,PRCP,0,,,I,,mm
IN019051300,01-01-1901,PRCP,0,,,I,,mm
IN019051400,01-01-1901,PRCP,124,,,I,,mm
IN019060200,01-01-1901,PRCP,0,,,I,,mm
IN019070100,01-01-1901,PRCP,0,,,I,,mm
IN019080500,01-01-1901,PRCP,0,,,I,,mm
IN019090200,01-01-1901,PRCP,0,,,I,,mm
KZ000028676,01-01-1901,TMIN,-340,,,r,,tenths of °C
KZ000028676,01-01-1901,PRCP,31,,,r,,mm
KZ000028676,01-01-1901,TAVG,-197,,,r,,varies
IN019110200,01-01-1901,PRCP,0,,,I,,mm
KG000036948,01-01-1901,PRCP,0,,,I,,mm
ITE00155381,01-01-1901,PRCP,0,,,E,,mm
ITE00155382,01-01-1901,PRCP,0,,,E,,mm
ITE00155383,01-01-1901,PRCP,0,,,E,,mm
ITE00155385,01-01-1901,PRCP,0,,,E,,mm
IN019130200,01-01-1901,PRCP,0,,,I,,mm
IN019130300,01-01-1901,PRCP,0,,,I,,mm
IN019130400,01-01-1901,PRCP,38,,,I,,mm
IN019130401,01-01-1901,PRCP,0,,,I,,mm
IN019130402,01-01-1901,PRCP,10,,,I,,mm
IN019130403,01-01-1901,PRCP,0,,,I,,mm
IN019130601,01-01-1901,PRCP,23,,,I,,mm
IN019130701,01-01-1901,PRCP,0,,,I,,mm
IN019131300,01-01-1901,PRCP,23,,,I,,mm
ITE00100550,01-01-1901,TMIN,18,,,E,,tenths of °C
ITE00100550,01-01-1901,PRCP,72,,,E,,mm
ITE00100551,01-01-1901,PRCP,234,,,E,,mm
ITE00100552,01-01-1901,PRCP,28,,,E,,mm
ITE00100553,01-01-1901,PRCP,50,,,E,,mm
ITE00100554,01-01-1901,TMAX,108,,,E,,tenths of °C
ITE00100554,01-01-1901,TMIN,8,,,E,,tenths of °C
ITE00100554,01-01-1901,PRCP,77,,,E,,mm
ITE00105250,01-01-1901,PRCP,48,,,E,,mm
ITE00115584,01-01-1901,PRCP,55,,,E,,mm
ITE00155336,01-01-1901,PRCP,0,,,E,,mm
ITE00155337,01-01-1901,PRCP,0,,,E,,mm
ITE00155338,01-01-1901,PRCP,0,,,E,,mm
ITE00155339,01-01-1901,PRCP,0,,,E,,mm
ITE00155340,01-01-1901,PRCP,0,,,E,,mm
ITE00155341,01-01-1901,PRCP,0,,,E,,mm
ITE00155342,01-01-1901,PRCP,0,,,E,,mm
ITE00155344,01-01-1901,PRCP,0,,,E,,mm
ITE00155346,01-01-1901,PRCP,0,,,E,,mm
ITE00155347,01-01-1901,PRCP,0,,,E,,mm
ITE00155348,01-01-1901,PRCP,0,,,E,,mm
ITE00155349,01-01-1901,PRCP,27,,,E,,mm
ITE00155350,01-01-1901,PRCP,0,,,E,,mm
ITE00155351,01-01-1901,PRCP,0,,,E,,mm
ITE00155352,01-01-1901,PRCP,0,,,E,,mm
ITE00155353,01-01-1901,PRCP,0,,,E,,mm
ITE00155354,01-01-1901,PRCP,0,,,E,,mm
ITE00155357,01-01-1901,PRCP,1,,,E,,mm
ITE00155358,01-01-1901,PRCP,0,,,E,,mm
ITE00155360,01-01-1901,PRCP,0,,,E,,mm
ITE00155361,01-01-1901,PRCP,0,,,E,,mm
ITE00155362,01-01-1901,PRCP,0,,,E,,mm
ITE00155363,01-01-1901,PRCP,0,,,E,,mm
ITE00155365,01-01-1901,PRCP,0,,,E,,mm
ITE00155366,01-01-1901,PRCP,0,,,E,,mm
ITE00155368,01-01-1901,PRCP,0,,,E,,mm
ITE00155369,01-01-1901,PRCP,0,,,E,,mm
ITE00155370,01-01-1901,TMAX,101,,,E,,tenths of °C
ITE00155370,01-01-1901,TMIN,43,,,E,,tenths of °C
ITE00155370,01-01-1901,PRCP,0,,,E,,mm
ITE00155371,01-01-1901,PRCP,0,,,E,,mm
ITE00155372,01-01-1901,PRCP,0,,,E,,mm
ITE00155373,01-01-1901,PRCP,0,,,E,,mm
ITE00155374,01-01-1901,PRCP,0,,,E,,mm
ITE00155375,01-01-1901,PRCP,0,,,E,,mm
ITE00155376,01-01-1901,PRCP,0,,,E,,mm
ITE00155377,01-01-1901,PRCP,0,,,E,,mm
ITE00155379,01-01-1901,PRCP,0,,,E,,mm
ITE00155380,01-01-1901,PRCP,0,,,E,,mm
IN019140501,01-01-1901,PRCP,0,,,I,,mm
IN019150200,01-01-1901,PRCP,0,,,I,,mm
IN019150300,01-01-1901,PRCP,0,,,I,,mm
IN019150600,01-01-1901,PRCP,0,,,I,,mm
IN019160400,01-01-1901,PRCP,0,,,I,,mm
IN024062401,01-01-1901,PRCP,0,,,I,,mm
IN024071300,01-01-1901,PRCP,0,,,I,,mm
IN024072200,01-01-1901,PRCP,0,,,I,,mm
IN024080200,01-01-1901,PRCP,36,,,I,,mm
IN024080400,01-01-1901,PRCP,28,,,I,,mm
IN024080500,01-01-1901,PRCP,0,,,I,,mm
IN024080600,01-01-1901,PRCP,152,,,I,,mm
IN024090100,01-01-1901,PRCP,152,,,I,,mm
IN024090600,01-01-1901,PRCP,249,,,I,,mm
IN024090700,01-01-1901,PRCP,102,,,I,,mm
IN024100700,01-01-1901,PRCP,0,,,I,,mm
IN024100900,01-01-1901,PRCP,0,,,I,,mm
IN024101000,01-01-1901,PRCP,0,,,I,,mm
IN024101200,01-01-1901,PRCP,0,,,I,,mm
IN024110100,01-01-1901,PRCP,0,,,I,,mm
IN024110401,01-01-1901,PRCP,0,,,I,,mm
IN024110600,01-01-1901,PRCP,0,,,I,,mm
IN024110900,01-01-1901,PRCP,0,,,I,,mm
IN024111100,01-01-1901,PRCP,0,,,I,,mm
IN024111200,01-01-1901,PRCP,0,,,I,,mm
IN024120200,01-01-1901,PRCP,0,,,I,,mm
IN024120500,01-01-1901,PRCP,0,,,I,,mm
IN024130200,01-01-1901,PRCP,0,,,I,,mm
IN024130300,01-01-1901,PRCP,0,,,I,,mm
IN024140100,01-01-1901,PRCP,0,,,I,,mm
IN024140102,01-01-1901,PRCP,0,,,I,,mm
IN024140103,01-01-1901,PRCP,0,,,I,,mm
IN024140300,01-01-1901,PRCP,0,,,I,,mm
IN024140400,01-01-1901,PRCP,0,,,I,,mm
IN024140600,01-01-1901,PRCP,0,,,I,,mm
IN024140700,01-01-1901,PRCP,0,,,I,,mm
IN024142100,01-01-1901,PRCP,0,,,I,,mm
IN024150200,01-01-1901,PRCP,99,,,I,,mm
IN024150300,01-01-1901,PRCP,89,,,I,,mm
IN024150400,01-01-1901,PRCP,102,,,I,,mm
IN024150500,01-01-1901,PRCP,71,,,I,,mm
IN099990103,01-01-1901,PRCP,0,,,I,,mm
IN099999901,01-01-1901,PRCP,0,,,I,,mm
IN019160900,01-01-1901,PRCP,0,,,I,,mm
IN023420500,01-01-1901,PRCP,340,,,I,,mm
IN023420600,01-01-1901,PRCP,0,,,I,,mm
IN023420700,01-01-1901,PRCP,267,,,I,,mm
IN023420701,01-01-1901,PRCP,239,,,I,,mm
IN023420800,01-01-1901,PRCP,135,,,I,,mm
IN023421200,01-01-1901,PRCP,605,,,I,,mm
IN023421400,01-01-1901,PRCP,208,,,I,,mm
IN023422100,01-01-1901,PRCP,152,,,I,,mm
IN023430300,01-01-1901,PRCP,267,,,I,,mm
IN023431100,01-01-1901,PRCP,221,,,I,,mm
IN023431200,01-01-1901,PRCP,246,,,I,,mm
IN023431300,01-01-1901,PRCP,152,,,I,,mm
IN023440400,01-01-1901,PRCP,165,,,I,,mm
IN023440600,01-01-1901,PRCP,102,,,I,,mm
IN023440700,01-01-1901,PRCP,89,,,I,,mm
IN023450900,01-01-1901,PRCP,267,,,I,,mm
IN023451100,01-01-1901,PRCP,241,,,I,,mm
IN023451400,01-01-1901,PRCP,277,,,I,,mm
IN023460200,01-01-1901,PRCP,89,,,I,,mm
IN023460400,01-01-1901,PRCP,46,,,I,,mm
IN023460500,01-01-1901,PRCP,135,,,I,,mm
IN023461300,01-01-1901,PRCP,51,,,I,,mm
IN023480100,01-01-1901,PRCP,290,,,I,,mm
IN023480101,01-01-1901,PRCP,361,,,I,,mm
IN023480200,01-01-1901,PRCP,274,,,I,,mm
IN023480300,01-01-1901,PRCP,262,,,I,,mm
IN023480500,01-01-1901,PRCP,213,,,I,,mm
IN023481900,01-01-1901,PRCP,297,,,I,,mm
IN023490100,01-01-1901,PRCP,178,,,I,,mm
IN023490500,01-01-1901,PRCP,193,,,I,,mm
IN023490600,01-01-1901,PRCP,206,,,I,,mm
IN023490700,01-01-1901,PRCP,206,,,I,,mm
IN023500100,01-01-1901,PRCP,127,,,I,,mm
IN023500101,01-01-1901,PRCP,0,,,I,,mm
IN023500200,01-01-1901,PRCP,114,,,I,,mm
IN023500300,01-01-1901,PRCP,132,,,I,,mm
IN023510700,01-01-1901,PRCP,114,,,I,,mm
IN023510800,01-01-1901,PRCP,137,,,I,,mm
IN023511100,01-01-1901,PRCP,170,,,I,,mm
IN023511200,01-01-1901,PRCP,163,,,I,,mm
IN023530700,01-01-1901,PRCP,64,,,I,,mm
IN023530800,01-01-1901,PRCP,43,,,I,,mm
IN023530900,01-01-1901,PRCP,0,,,I,,mm
IN023531000,01-01-1901,PRCP,114,,,I,,mm
IN023550400,01-01-1901,PRCP,498,,,I,,mm
IN023550800,01-01-1901,PRCP,437,,,I,,mm
IN023550900,01-01-1901,PRCP,470,,,I,,mm
IN023551700,01-01-1901,PRCP,414,,,I,,mm
IN024010200,01-01-1901,PRCP,0,,,I,,mm
IN024010300,01-01-1901,PRCP,0,,,I,,mm
IN024011000,01-01-1901,PRCP,0,,,I,,mm
IN024011100,01-01-1901,PRCP,0,,,I,,mm
IN024011400,01-01-1901,PRCP,0,,,I,,mm
IN024011500,01-01-1901,PRCP,0,,,I,,mm
IN024011600,01-01-1901,PRCP,36,,,I,,mm
IN024011700,01-01-1901,PRCP,0,,,I,,mm
IN024011800,01-01-1901,PRCP,0,,,I,,mm
IN024020100,01-01-1901,PRCP,0,,,I,,mm
IN024020200,01-01-1901,PRCP,0,,,I,,mm
IN024030600,01-01-1901,PRCP,0,,,I,,mm
IN024031200,01-01-1901,PRCP,0,,,I,,mm
IN024031300,01-01-1901,PRCP,0,,,I,,mm
IN024040600,01-01-1901,PRCP,25,,,I,,mm
IN024040700,01-01-1901,PRCP,28,,,I,,mm
IN024040800,01-01-1901,PRCP,13,,,I,,mm
IN024040900,01-01-1901,PRCP,10,,,I,,mm
IN024041000,01-01-1901,PRCP,8,,,I,,mm
IN024050100,01-01-1901,PRCP,13,,,I,,mm
IN024050300,01-01-1901,PRCP,51,,,I,,mm
IN024050400,01-01-1901,PRCP,13,,,I,,mm
IN024050500,01-01-1901,PRCP,5,,,I,,mm
IN024059900,01-01-1901,PRCP,33,,,I,,mm
IN024060900,01-01-1901,PRCP,0,,,I,,mm
IN024061000,01-01-1901,PRCP,0,,,I,,mm
IN019160901,01-01-1901,PRCP,0,,,I,,mm
IN019161000,01-01-1901,PRCP,0,,,I,,mm
IN019161100,01-01-1901,PRCP,0,,,I,,mm
IN019170400,01-01-1901,PRCP,0,,,I,,mm
IN019170500,01-01-1901,PRCP,0,,,I,,mm
IN019170800,01-01-1901,PRCP,25,,,I,,mm
IN023230900,01-01-1901,PRCP,483,,,I,,mm
IN023241100,01-01-1901,PRCP,310,,,I,,mm
IN023241200,01-01-1901,PRCP,279,,,I,,mm
IN023241300,01-01-1901,PRCP,254,,,I,,mm
IN023241400,01-01-1901,PRCP,366,,,I,,mm
IN023250200,01-01-1901,PRCP,132,,,I,,mm
IN023250300,01-01-1901,PRCP,140,,,I,,mm
IN023250600,01-01-1901,PRCP,132,,,I,,mm
IN023260200,01-01-1901,PRCP,79,,,I,,mm
IN023260401,01-01-1901,PRCP,168,,,I,,mm
IN023261300,01-01-1901,PRCP,140,,,I,,mm
IN023270200,01-01-1901,PRCP,46,,,I,,mm
IN023270300,01-01-1901,PRCP,48,,,I,,mm
IN023270700,01-01-1901,PRCP,74,,,I,,mm
IN023270800,01-01-1901,PRCP,18,,,I,,mm
IN023270900,01-01-1901,PRCP,51,,,I,,mm
IN023271000,01-01-1901,PRCP,18,,,I,,mm
IN023271300,01-01-1901,PRCP,0,,,I,,mm
IN023271400,01-01-1901,PRCP,191,,,I,,mm
IN023280400,01-01-1901,PRCP,145,,,I,,mm
IN023280500,01-01-1901,PRCP,117,,,I,,mm
IN023280600,01-01-1901,PRCP,185,,,I,,mm
IN023281300,01-01-1901,PRCP,180,,,I,,mm
IN023290400,01-01-1901,PRCP,53,,,I,,mm
IN023290500,01-01-1901,PRCP,38,,,I,,mm
IN023290800,01-01-1901,PRCP,56,,,I,,mm
IN023290900,01-01-1901,PRCP,36,,,I,,mm
IN023300100,01-01-1901,PRCP,295,,,I,,mm
IN023300800,01-01-1901,PRCP,323,,,I,,mm
IN023300900,01-01-1901,PRCP,297,,,I,,mm
IN023301000,01-01-1901,PRCP,254,,,I,,mm
IN023301100,01-01-1901,PRCP,305,,,I,,mm
IN023310101,01-01-1901,PRCP,51,,,I,,mm
IN023310102,01-01-1901,PRCP,0,,,I,,mm
IN023310200,01-01-1901,PRCP,36,,,I,,mm
IN023310201,01-01-1901,PRCP,51,,,I,,mm
IN023310202,01-01-1901,PRCP,0,,,I,,mm
IN023310300,01-01-1901,PRCP,81,,,I,,mm
IN023310301,01-01-1901,PRCP,0,,,I,,mm
IN023310400,01-01-1901,PRCP,0,,,I,,mm
IN023310500,01-01-1901,PRCP,53,,,I,,mm
IN023320100,01-01-1901,PRCP,53,,,I,,mm
IN023320200,01-01-1901,PRCP,122,,,I,,mm
IN023320300,01-01-1901,PRCP,20,,,I,,mm
IN023320500,01-01-1901,PRCP,119,,,I,,mm
IN023320600,01-01-1901,PRCP,56,,,I,,mm
IN023320700,01-01-1901,PRCP,38,,,I,,mm
IN023321100,01-01-1901,PRCP,97,,,I,,mm
IN023340400,01-01-1901,PRCP,216,,,I,,mm
IN023340700,01-01-1901,PRCP,168,,,I,,mm
IN023340800,01-01-1901,PRCP,104,,,I,,mm
IN023350600,01-01-1901,PRCP,203,,,I,,mm
IN023351200,01-01-1901,PRCP,150,,,I,,mm
IN023351300,01-01-1901,PRCP,71,,,I,,mm
IN023360100,01-01-1901,PRCP,198,,,I,,mm
IN023360200,01-01-1901,PRCP,183,,,I,,mm
IN023360300,01-01-1901,PRCP,165,,,I,,mm
IN023361100,01-01-1901,PRCP,79,,,I,,mm
IN023361200,01-01-1901,PRCP,147,,,I,,mm
IN023361300,01-01-1901,PRCP,119,,,I,,mm
IN023361400,01-01-1901,PRCP,211,,,I,,mm
IN023361401,01-01-1901,PRCP,132,,,I,,mm
IN023370300,01-01-1901,PRCP,43,,,I,,mm
IN023370400,01-01-1901,PRCP,122,,,I,,mm
IN023370500,01-01-1901,PRCP,51,,,I,,mm
IN023370501,01-01-1901,PRCP,48,,,I,,mm
IN023370600,01-01-1901,PRCP,25,,,I,,mm
IN023370700,01-01-1901,PRCP,102,,,I,,mm
IN023370800,01-01-1901,PRCP,0,,,I,,mm
IN023380100,01-01-1901,PRCP,91,,,I,,mm
IN023380200,01-01-1901,PRCP,84,,,I,,mm
IN023380300,01-01-1901,PRCP,114,,,I,,mm
IN023381400,01-01-1901,PRCP,168,,,I,,mm
IN023381500,01-01-1901,PRCP,292,,,I,,mm
IN023382200,01-01-1901,PRCP,267,,,I,,mm
IN023390500,01-01-1901,PRCP,569,,,I,,mm
IN023390600,01-01-1901,PRCP,610,,,I,,mm
IN023391000,01-01-1901,PRCP,577,,,I,,mm
IN023391100,01-01-1901,PRCP,726,,,I,,mm
IN023400600,01-01-1901,PRCP,366,,,I,,mm
IN023400601,01-01-1901,PRCP,429,,,I,,mm
IN023400700,01-01-1901,PRCP,396,,,I,,mm
IN023400800,01-01-1901,PRCP,330,,,I,,mm
IN023400900,01-01-1901,PRCP,592,,,I,,mm
IN023401000,01-01-1901,PRCP,378,,,I,,mm
IN023410700,01-01-1901,PRCP,0,,,I,,mm
IN023410800,01-01-1901,PRCP,109,,,I,,mm
IN023410900,01-01-1901,PRCP,117,,,I,,mm
IN023411000,01-01-1901,PRCP,241,,,I,,mm
IN023411100,01-01-1901,PRCP,127,,,I,,mm
IN023411200,01-01-1901,PRCP,102,,,I,,mm
IN023420400,01-01-1901,PRCP,203,,,I,,mm
IN023011900,01-01-1901,PRCP,76,,,I,,mm
IN023020100,01-01-1901,PRCP,86,,,I,,mm
IN023020101,01-01-1901,PRCP,89,,,I,,mm
IN023020200,01-01-1901,PRCP,112,,,I,,mm
IN023020201,01-01-1901,PRCP,66,,,I,,mm
IN023020202,01-01-1901,PRCP,117,,,I,,mm
IN023020300,01-01-1901,PRCP,76,,,I,,mm
IN023020900,01-01-1901,PRCP,152,,,I,,mm
IN023030100,01-01-1901,PRCP,528,,,I,,mm
IN023030200,01-01-1901,PRCP,551,,,I,,mm
